index,max_temp,min_temp,wind_speed,wind_temp,rain,hum,visibility,clouds,chaleur_index,rosee,pressure,sunrise,sunset,holiday,weekday,workday,avg_temp,string_date,year,month,day,wkday,casual,registered,cnt,atemp
2014-01-15,11.0,3.0,2.7777777777777777,0.0,0.0,0.95,9.0,28.0,11.0,5.0,1016.0,7.0,17.0,0.0,2.0,1.0,7.0,2014/01/15,2014,1,15,2,516,5994,6510,7.349761217772406
2014-01-16,8.0,1.0,3.611111111111111,-3.0,1.0,0.82,10.0,30.0,8.0,0.0,1016.0,7.0,17.0,0.0,3.0,1.0,4.5,2014/01/16,2014,1,16,3,385,5682,6067,4.144793883032579
2014-01-17,8.0,-1.0,3.611111111111111,-5.0,0.0,0.84,10.0,29.0,8.0,2.0,1015.0,7.0,17.0,0.0,4.0,1.0,3.5,2014/01/17,2014,1,17,4,532,5653,6185,3.0363647851135225
2014-01-18,3.0,-5.0,8.333333333333334,-13.0,1.0,0.58,10.0,20.0,3.0,2.0,1016.0,7.0,17.0,0.0,5.0,1.0,-1.0,2014/01/18,2014,1,18,5,410,2942,3352,-4.020292573605076
2014-01-19,7.0,-2.0,5.833333333333333,-6.0,0.0,0.64,10.0,27.0,7.0,0.0,1015.0,7.0,17.0,0.0,6.0,0.0,2.5,2014/01/19,2014,1,19,6,720,3425,4145,0.911427269394051
2014-01-20,8.0,-1.0,6.111111111111111,-5.0,0.0,0.77,10.0,14.0,8.0,2.0,1013.0,7.0,17.0,1.0,0.0,0.0,3.5,2014/01/20,2014,1,20,0,880,4488,5368,1.9598001302611787
2014-01-21,0.0,-7.0,8.055555555555555,-15.0,14.0,0.94,5.375,88.0,0.0,0.0,1015.0,7.0,17.0,0.0,1.0,1.0,-3.5,2014/01/21,2014,1,21,1,45,1721,1766,-6.868754467623624
2014-01-22,,-17.0,8.333333333333334,-27.0,1.0,0.87,10.0,17.0,,,1020.0,7.0,17.0,0.0,2.0,1.0,-17.0,2014/01/22,2014,1,22,2,13,1450,1463,-22.87052808008114
2014-01-23,,-13.0,6.944444444444445,-19.0,1.0,0.86,10.0,37.0,,,1028.0,7.0,17.0,0.0,3.0,1.0,-13.0,2014/01/23,2014,1,23,3,34,2416,2450,-17.49101159639848
2014-01-24,,-13.0,5.833333333333333,-22.0,0.0,0.8,10.0,13.0,,,1034.0,7.0,17.0,0.0,4.0,1.0,-13.0,2014/01/24,2014,1,24,4,40,2611,2651,-16.87114658190033
2014-01-25,,-9.0,8.88888888888889,-17.0,1.0,0.7,10.0,50.0,,,1020.0,7.0,17.0,0.0,5.0,1.0,-9.0,2014/01/25,2014,1,25,5,94,2199,2293,-13.663091671606239
2014-01-26,0.0,-10.0,5.277777777777778,-16.0,0.0,0.86,10.0,33.0,0.0,0.0,1015.0,7.0,17.0,0.0,6.0,0.0,-5.0,2014/01/26,2014,1,26,6,130,2458,2588,-7.41177684227128
2014-01-27,4.0,-4.0,9.722222222222221,-12.0,0.0,0.93,10.0,33.0,4.0,2.0,1023.0,7.0,17.0,0.0,0.0,0.0,0.0,2014/01/27,2014,1,27,0,69,4466,4535,-3.2407403256004788
2014-01-28,0.0,-12.0,6.666666666666666,-21.0,1.0,0.54,10.0,68.0,0.0,0.0,1031.0,7.0,17.0,0.0,1.0,1.0,-6.0,2014/01/28,2014,1,28,1,39,3121,3160,-9.234009824898962
2014-01-29,0.0,-11.0,5.833333333333333,-18.0,1.0,0.6,10.0,19.0,0.0,,1029.0,7.0,17.0,0.0,2.0,1.0,-5.5,2014/01/29,2014,1,29,2,58,3127,3185,-8.26667536353208
2014-01-30,1.0,-7.0,4.166666666666667,-9.0,0.0,0.67,10.0,3.0,1.0,0.0,1032.0,7.0,17.0,0.0,3.0,1.0,-3.0,2014/01/30,2014,1,30,3,68,4141,4209,-4.525646503070968
2014-01-31,6.0,-7.0,2.5,-12.0,,0.91,10.0,23.0,6.0,3.0,1025.0,7.0,17.0,0.0,4.0,1.0,-0.5,2014/01/31,2014,1,31,4,239,5240,5479,-0.5856065487276796
2014-02-01,8.0,-1.0,3.611111111111111,-4.0,0.0,0.79,10.0,11.0,8.0,3.0,1027.0,7.0,17.0,0.0,5.0,1.0,3.5,2014/02/01,2014,2,1,5,767,4642,5409,3.0363647851135225
2014-02-02,12.0,2.0,2.5,-1.0,1.0,0.93,8.0,38.0,12.0,9.0,1020.0,7.0,17.0,0.0,6.0,0.0,7.0,2014/02/02,2014,2,2,6,836,4635,5471,7.518943402585524
2014-02-03,4.0,1.0,5.833333333333333,-3.0,22.0,0.97,7.625,79.0,4.0,3.0,1026.0,7.0,17.0,0.0,0.0,0.0,2.5,2014/02/03,2014,2,3,0,61,2432,2493,0.911427269394051
2014-02-04,3.0,-3.0,2.7777777777777777,-7.0,1.0,0.79,8.875,31.0,3.0,0.0,1031.0,7.0,17.0,0.0,1.0,1.0,0.0,2014/02/04,2014,2,4,1,130,5096,5226,-0.2691209440837472
2014-02-05,10.0,3.0,4.166666666666667,2.0,16.0,0.99,8.25,60.0,10.0,8.0,1020.0,7.0,17.0,0.0,2.0,1.0,6.5,2014/02/05,2014,2,5,2,116,3684,3800,6.111565286048229
2014-02-06,0.0,-5.0,5.555555555555555,-11.0,0.0,0.74,10.0,25.0,0.0,0.0,1027.0,7.0,17.0,0.0,3.0,1.0,-2.5,2014/02/06,2014,2,6,3,150,5093,5243,-4.697428817970491
2014-02-07,5.0,-2.0,1.6666666666666665,-3.0,0.0,0.69,10.0,48.0,5.0,,1029.0,7.0,17.0,0.0,4.0,1.0,1.5,2014/02/07,2014,2,7,4,220,5227,5447,2.3593252416266823
2014-02-08,2.0,-2.0,1.9444444444444444,-5.0,1.0,0.69,10.0,82.0,2.0,0.0,1029.0,7.0,17.0,0.0,5.0,1.0,0.0,2014/02/08,2014,2,8,5,390,3689,4079,0.47357563483976683
2014-02-09,3.0,-1.0,4.444444444444445,-3.0,2.0,0.84,8.875,80.0,3.0,1.0,1023.0,7.0,17.0,0.0,6.0,0.0,1.0,2014/02/09,2014,2,9,6,212,2934,3146,-0.18993859547826408
2014-02-10,0.0,-4.0,6.111111111111111,-11.0,0.0,0.63,10.0,45.0,0.0,0.0,1026.0,7.0,17.0,0.0,0.0,0.0,-2.0,2014/02/10,2014,2,10,0,127,4355,4482,-4.371749206404697
2014-02-11,,-7.0,4.166666666666667,-12.0,0.0,0.7,10.0,22.0,,,1033.0,7.0,17.0,0.0,1.0,1.0,-7.0,2014/02/11,2014,2,11,1,181,4602,4783,-9.00447251954221
2014-02-12,0.0,-8.0,3.333333333333333,-13.0,2.0,0.69,9.375,50.0,0.0,0.0,1033.0,7.0,17.0,0.0,2.0,1.0,-4.0,2014/02/12,2014,2,12,2,85,3902,3987,-5.07438505940767
2014-02-13,2.0,-2.0,8.333333333333334,-9.0,19.0,0.97,6.75,98.0,2.0,1.0,1021.0,7.0,17.0,0.0,3.0,1.0,0.0,2014/02/13,2014,2,13,3,4,52,56,-2.8421528544503225
2014-02-14,2.0,-5.0,4.166666666666667,-11.0,1.0,1.0,5.0,51.0,2.0,2.0,1009.0,7.0,17.0,0.0,4.0,1.0,-1.5,2014/02/14,2014,2,14,4,73,1876,1949,-2.846086746894253
2014-02-15,4.0,1.0,8.88888888888889,-5.0,6.0,0.99,7.625,75.0,4.0,4.0,1012.0,6.0,17.0,0.0,5.0,1.0,2.5,2014/02/15,2014,2,15,5,139,1642,1781,-0.04804098046545624
2014-02-16,2.0,-6.0,2.7777777777777777,-11.0,1.0,0.86,10.0,48.0,2.0,0.0,1022.0,6.0,17.0,0.0,6.0,0.0,-2.0,2014/02/16,2014,2,16,6,384,2492,2876,-2.4459444188997908
2014-02-17,0.0,-6.0,3.333333333333333,-11.0,0.0,0.85,10.0,22.0,0.0,0.0,1031.0,6.0,17.0,1.0,0.0,0.0,-3.0,2014/02/17,2014,2,17,0,330,3019,3349,-3.972152219329316
2014-02-18,11.0,0.0,5.833333333333333,-5.0,4.0,0.97,7.75,52.0,11.0,8.0,1023.0,6.0,17.0,0.0,1.0,1.0,5.5,2014/02/18,2014,2,18,1,269,4885,5154,4.353215756741347
2014-02-19,14.0,2.0,6.388888888888888,-2.0,2.0,0.98,9.875,38.0,14.0,12.0,1020.0,6.0,17.0,0.0,2.0,1.0,8.0,2014/02/19,2014,2,19,2,244,5438,5682,7.061988439545045
2014-02-20,10.0,-2.0,5.277777777777778,-2.0,1.0,0.91,9.0,55.0,10.0,6.0,1025.0,6.0,17.0,0.0,3.0,1.0,4.0,2014/02/20,2014,2,20,3,429,6202,6631,2.838419050755874
2014-02-21,16.0,11.0,8.055555555555555,8.0,12.0,0.97,8.125,58.0,16.0,15.0,1017.0,6.0,17.0,0.0,4.0,1.0,13.5,2014/02/21,2014,2,21,4,346,5498,5844,13.108430732667731
2014-02-22,15.0,3.0,6.111111111111111,-1.0,0.0,0.8,10.0,17.0,15.0,5.0,1021.0,6.0,17.0,0.0,5.0,1.0,9.0,2014/02/22,2014,2,22,5,1954,5942,7896,8.291349466927056
2014-02-23,14.0,5.0,2.7777777777777777,2.0,1.0,0.86,10.0,59.0,14.0,7.0,1018.0,6.0,17.0,0.0,6.0,0.0,9.5,2014/02/23,2014,2,23,6,841,5311,6152,10.070790561292458
2014-02-24,5.0,-2.0,8.055555555555555,-8.0,3.0,0.78,9.75,12.0,5.0,4.0,1022.0,6.0,17.0,0.0,0.0,0.0,1.5,2014/02/24,2014,2,24,0,295,5164,5459,-0.9931117616555789
2014-02-25,4.0,-1.0,3.888888888888889,-4.0,2.0,0.72,10.0,68.0,4.0,0.0,1022.0,6.0,17.0,0.0,1.0,1.0,1.5,2014/02/25,2014,2,25,1,157,4438,4595,0.6616683881899257
2014-02-26,0.0,-2.0,6.944444444444445,-8.0,3.0,0.92,8.75,42.0,0.0,,1017.0,6.0,17.0,0.0,2.0,1.0,-1.0,2014/02/26,2014,2,26,2,102,3856,3958,-3.5453761353761175
2014-02-27,2.0,-5.0,8.333333333333334,-10.0,0.0,0.84,10.0,5.0,2.0,,1021.0,6.0,17.0,0.0,3.0,1.0,-1.5,2014/02/27,2014,2,27,3,159,4781,4940,-4.609362433182453
2014-02-28,0.0,-10.0,3.333333333333333,-16.0,,0.4,10.0,6.0,0.0,,1032.0,6.0,18.0,0.0,4.0,1.0,-5.0,2014/02/28,2014,2,28,4,173,3970,4143,-6.176617899486022
2014-03-01,7.0,-4.0,3.333333333333333,-7.0,0.0,0.49,10.0,19.0,7.0,0.0,1030.0,6.0,18.0,0.0,5.0,1.0,1.5,2014/03/01,2014,3,1,5,808,3796,4604,0.9878955610232718
2014-03-02,13.0,1.0,4.722222222222222,-3.0,7.0,0.92,8.5,60.0,13.0,7.0,1022.0,6.0,18.0,0.0,6.0,0.0,7.0,2014/03/02,2014,3,2,6,540,2991,3531,6.452975036221275
2014-03-03,0.0,-9.0,6.944444444444445,-17.0,26.0,0.96,6.125,73.0,0.0,0.0,1029.0,6.0,18.0,0.0,0.0,0.0,-4.5,2014/03/03,2014,3,3,0,16,413,429,-7.612853144840974
2014-03-04,0.0,-14.0,2.5,-20.0,0.0,0.92,7.5,21.0,0.0,0.0,1030.0,6.0,18.0,0.0,1.0,1.0,-7.0,2014/03/04,2014,3,4,1,63,2216,2279,-7.609549839865787
2014-03-05,8.0,-3.0,3.0555555555555554,-4.0,,0.83,10.0,7.0,8.0,2.0,1029.0,6.0,18.0,0.0,2.0,1.0,2.5,2014/03/05,2014,3,5,2,237,4317,4554,2.264101498947177
2014-03-06,0.0,-6.0,5.0,-12.0,0.0,0.82,10.0,39.0,0.0,0.0,1035.0,6.0,18.0,0.0,3.0,1.0,-3.0,2014/03/06,2014,3,6,3,240,4635,4875,-4.992785854258196
2014-03-07,4.0,-3.0,5.0,-8.0,2.0,0.95,7.875,81.0,4.0,3.0,1028.0,6.0,18.0,0.0,4.0,1.0,0.5,2014/03/07,2014,3,7,4,256,4858,5114,-1.0221969717989574
2014-03-08,14.0,0.0,4.722222222222222,-3.0,1.0,0.93,9.0,17.0,14.0,11.0,1015.0,6.0,18.0,0.0,5.0,1.0,7.0,2014/03/08,2014,3,8,5,2811,5683,8494,6.452975036221275
2014-03-09,7.0,1.0,6.666666666666666,-4.0,2.0,0.89,8.375,26.0,7.0,3.0,1020.0,6.0,18.0,0.0,6.0,0.0,4.0,2014/03/09,2014,3,9,6,1488,4491,5979,2.352156365785771
2014-03-10,12.0,2.0,4.722222222222222,-1.0,1.0,0.9,10.0,39.0,12.0,5.0,1016.0,6.0,18.0,0.0,0.0,0.0,7.0,2014/03/10,2014,3,10,0,844,5987,6831,6.452975036221275
2014-03-11,20.0,8.0,2.7777777777777777,6.0,0.0,0.87,10.0,27.0,20.0,12.0,1007.0,6.0,18.0,0.0,1.0,1.0,14.0,2014/03/11,2014,3,11,1,1307,7139,8446,14.968643379628555
2014-03-12,20.0,10.0,9.444444444444445,8.0,7.0,0.96,9.0,49.0,20.0,16.0,1004.0,6.0,18.0,0.0,2.0,1.0,15.0,2014/03/12,2014,3,12,2,702,5586,6288,14.67595635263103
2014-03-13,1.0,-6.0,10.0,-14.0,0.0,0.42,10.0,11.0,1.0,0.0,1021.0,6.0,18.0,0.0,3.0,1.0,-2.5,2014/03/13,2014,3,13,3,213,3809,4022,-6.3011923661330975
2014-03-14,13.0,-2.0,6.944444444444445,-7.0,0.0,0.44,10.0,27.0,12.0,1.0,1024.0,6.0,18.0,0.0,4.0,1.0,5.5,2014/03/14,2014,3,14,4,1120,5915,7035,4.0085097393443245
2014-03-15,15.0,4.0,7.222222222222222,0.0,1.0,0.86,9.875,18.0,15.0,4.0,1020.0,6.0,18.0,0.0,5.0,1.0,9.5,2014/03/15,2014,3,15,5,3755,6716,10471,8.59179293185205
2014-03-16,5.0,1.0,4.166666666666667,-3.0,9.0,0.75,8.0,60.0,5.0,2.0,1024.0,6.0,18.0,0.0,6.0,0.0,3.0,2014/03/16,2014,3,16,6,1263,3608,4871,2.192592521635893
2014-03-17,0.0,-4.0,5.833333333333333,-10.0,9.0,0.95,6.5,100.0,0.0,0.0,1019.0,6.0,18.0,0.0,0.0,0.0,-2.0,2014/03/17,2014,3,17,0,61,1235,1296,-4.251255461626899
2014-03-18,3.0,-3.0,3.888888888888889,-7.0,1.0,1.0,3.25,87.0,3.0,3.0,1025.0,6.0,18.0,0.0,1.0,1.0,0.0,2014/03/18,2014,3,18,1,219,4488,4707,-1.0096872857966677
2014-03-19,7.0,2.0,4.166666666666667,0.0,1.0,0.99,2.5,84.0,7.0,7.0,1025.0,6.0,18.0,0.0,2.0,1.0,4.5,2014/03/19,2014,3,19,2,112,3679,3791,3.8721522778126105
2014-03-20,10.0,3.0,6.944444444444445,0.0,0.0,0.94,10.0,12.0,10.0,4.0,1018.0,6.0,18.0,0.0,3.0,1.0,6.5,2014/03/20,2014,3,20,3,798,6804,7602,5.170646027762856
2014-03-21,16.0,3.0,3.333333333333333,1.0,,0.83,10.0,30.0,16.0,8.0,1019.0,6.0,18.0,0.0,4.0,1.0,9.5,2014/03/21,2014,3,21,4,1007,6750,7757,9.805758281650096
2014-03-22,18.0,8.0,7.222222222222222,5.0,0.0,0.86,10.0,49.0,18.0,9.0,1019.0,6.0,18.0,0.0,5.0,1.0,13.0,2014/03/22,2014,3,22,5,4712,6257,10969,12.671181595755293
2014-03-23,7.0,4.0,4.722222222222222,1.0,3.0,0.71,9.75,50.0,7.0,1.0,1022.0,6.0,18.0,0.0,6.0,0.0,5.5,2014/03/23,2014,3,23,6,1186,4178,5364,4.758298720297438
2014-03-24,7.0,-4.0,5.0,-10.0,0.0,0.48,10.0,8.0,7.0,0.0,1027.0,6.0,18.0,0.0,0.0,0.0,1.5,2014/03/24,2014,3,24,0,519,4916,5435,0.11225699461796723
2014-03-25,3.0,-1.0,2.5,-2.0,14.0,1.0,5.125,81.0,3.0,2.0,1021.0,6.0,18.0,0.0,1.0,1.0,1.0,2014/03/25,2014,3,25,1,105,3014,3119,1.0353034415349605
2014-03-26,1.0,-5.0,8.61111111111111,-12.0,0.0,0.89,10.0,13.0,1.0,0.0,1028.0,6.0,18.0,0.0,2.0,1.0,-2.0,2014/03/26,2014,3,26,2,248,4732,4980,-5.288251763825162
2014-03-27,9.0,-4.0,6.111111111111111,-5.0,0.0,0.53,10.0,25.0,9.0,0.0,1031.0,6.0,18.0,0.0,3.0,1.0,2.5,2014/03/27,2014,3,27,3,621,5891,6512,0.8086093417764748
2014-03-28,16.0,5.0,6.944444444444445,2.0,9.0,0.97,7.375,62.0,16.0,14.0,1023.0,5.0,18.0,0.0,4.0,1.0,10.5,2014/03/28,2014,3,28,4,897,5844,6741,9.819191181436976
2014-03-29,13.0,9.0,5.0,7.0,14.0,0.98,7.5,95.0,13.0,12.0,1020.0,5.0,18.0,0.0,5.0,1.0,11.0,2014/03/29,2014,3,29,5,287,2011,2298,10.889569675578759
2014-03-30,14.0,5.0,6.666666666666666,1.0,8.0,0.94,8.25,57.0,14.0,11.0,1018.0,5.0,18.0,0.0,6.0,0.0,9.5,2014/03/30,2014,3,30,6,58,848,906,8.724547770662372
2014-03-31,13.0,1.0,8.88888888888889,-5.0,1.0,0.89,9.875,14.0,13.0,8.0,1021.0,5.0,18.0,0.0,0.0,0.0,7.0,2014/03/31,2014,3,31,0,1392,6876,8268,5.279587550850502
2014-04-01,17.0,4.0,3.611111111111111,4.0,0.0,0.79,9.0,13.0,17.0,10.0,1023.0,5.0,18.0,0.0,1.0,1.0,10.5,2014/04/01,2014,4,1,1,1507,7969,9476,10.79536847054691
2014-04-02,22.0,11.0,3.888888888888889,9.0,1.0,0.8,9.0,42.0,25.0,13.0,1020.0,5.0,18.0,0.0,2.0,1.0,16.5,2014/04/02,2014,4,2,2,1328,7659,8987,17.37522512805586
2014-04-03,17.0,11.0,3.333333333333333,10.0,6.0,0.94,7.5,85.0,17.0,13.0,1021.0,5.0,18.0,0.0,3.0,1.0,14.0,2014/04/03,2014,4,3,3,1432,7756,9188,14.765806062002682
2014-04-04,18.0,10.0,4.444444444444445,8.0,15.0,0.96,6.0,79.0,18.0,17.0,1013.0,5.0,18.0,0.0,4.0,1.0,14.0,2014/04/04,2014,4,4,4,1505,7467,8972,14.433471755858385
2014-04-05,13.0,6.0,6.944444444444445,4.0,0.0,0.8,10.0,14.0,13.0,9.0,1022.0,5.0,18.0,0.0,5.0,1.0,9.5,2014/04/05,2014,4,5,5,4626,6215,10841,8.657054893018444
2014-04-06,17.0,6.0,2.2222222222222223,5.0,0.0,0.72,10.0,7.0,17.0,3.0,1025.0,5.0,18.0,0.0,6.0,0.0,11.5,2014/04/06,2014,4,6,6,3678,6254,9932,12.528887811929488
2014-04-07,13.0,6.0,4.444444444444445,4.0,15.0,0.98,8.75,80.0,13.0,13.0,1022.0,5.0,18.0,0.0,0.0,0.0,9.5,2014/04/07,2014,4,7,0,149,2693,2842,9.371522018857236
2014-04-08,18.0,15.0,7.222222222222222,13.0,5.0,0.96,9.625,34.0,18.0,14.0,1006.0,5.0,18.0,0.0,1.0,1.0,16.5,2014/04/08,2014,4,8,1,1098,7859,8957,16.75057025965853
2014-04-09,17.0,8.0,5.833333333333333,6.0,0.0,0.77,10.0,14.0,17.0,6.0,1019.0,5.0,18.0,0.0,2.0,1.0,12.5,2014/04/09,2014,4,9,2,1485,8508,9993,12.384055560551715
2014-04-10,20.0,11.0,6.111111111111111,10.0,0.0,0.66,10.0,13.0,20.0,9.0,1023.0,5.0,18.0,0.0,3.0,1.0,15.5,2014/04/10,2014,4,10,3,2348,9007,11355,15.774089592077637
2014-04-11,25.0,12.0,4.166666666666667,11.0,3.0,0.86,9.75,33.0,26.0,15.0,1019.0,5.0,18.0,0.0,4.0,1.0,18.5,2014/04/11,2014,4,11,4,2982,8557,11539,19.548043335461955
2014-04-12,25.0,11.0,3.888888888888889,11.0,1.0,0.86,8.0,13.0,25.0,13.0,1025.0,5.0,18.0,0.0,5.0,1.0,18.0,2014/04/12,2014,4,12,5,7923,7832,15755,19.046580802042456
2014-04-13,26.0,15.0,6.666666666666666,14.0,1.0,0.94,8.75,32.0,27.0,18.0,1022.0,5.0,18.0,0.0,6.0,0.0,20.5,2014/04/13,2014,4,13,6,7448,7130,14578,21.46933058041558
2014-04-14,24.0,17.0,7.777777777777778,17.0,1.0,0.92,10.0,52.0,25.0,17.0,1016.0,5.0,18.0,0.0,0.0,0.0,20.5,2014/04/14,2014,4,14,0,3085,7639,10724,21.359673394622885
2014-04-15,21.0,5.0,10.833333333333334,-1.0,25.0,0.98,5.625,73.0,24.0,20.0,1016.0,5.0,18.0,0.0,1.0,1.0,13.0,2014/04/15,2014,4,15,1,191,1651,1842,12.099570917537527
2014-04-16,9.0,-3.0,5.555555555555555,-10.0,0.0,0.82,10.0,3.0,9.0,1.0,1035.0,5.0,18.0,1.0,2.0,0.0,3.0,2014/04/16,2014,4,16,2,1356,6495,7851,1.5900308155446599
2014-04-17,10.0,3.0,4.444444444444445,0.0,1.0,0.79,10.0,35.0,10.0,4.0,1038.0,5.0,18.0,0.0,3.0,1.0,6.5,2014/04/17,2014,4,17,3,1515,7198,8713,5.9968888608564725
2014-04-18,14.0,3.0,2.2222222222222223,1.0,0.0,0.89,7.75,35.0,14.0,7.0,1035.0,5.0,18.0,0.0,4.0,1.0,8.5,2014/04/18,2014,4,18,4,2323,7105,9428,9.312780775079167
2014-04-19,18.0,9.0,4.166666666666667,9.0,,0.78,10.0,38.0,18.0,10.0,1027.0,5.0,18.0,0.0,5.0,1.0,13.5,2014/04/19,2014,4,19,5,5913,6111,12024,13.949510814872902
2014-04-20,17.0,8.0,4.722222222222222,6.0,,0.77,10.0,9.0,17.0,9.0,1030.0,5.0,18.0,0.0,6.0,0.0,12.5,2014/04/20,2014,4,20,6,4099,5528,9627,12.666788194608671
2014-04-21,22.0,6.0,2.5,4.0,0.0,0.69,10.0,11.0,24.0,10.0,1026.0,5.0,18.0,0.0,0.0,0.0,14.0,2014/04/21,2014,4,21,0,2029,7721,9750,15.083190023811175
2014-04-22,23.0,12.0,4.722222222222222,11.0,1.0,0.81,9.75,46.0,25.0,18.0,1012.0,5.0,18.0,0.0,1.0,1.0,17.5,2014/04/22,2014,4,22,1,1262,7943,9205,18.31570924768812
2014-04-23,15.0,7.0,8.333333333333334,3.0,0.0,0.74,10.0,14.0,15.0,7.0,1016.0,5.0,18.0,0.0,2.0,1.0,11.0,2014/04/23,2014,4,23,2,1202,7827,9029,10.117384056251971
2014-04-24,19.0,5.0,5.277777777777778,1.0,0.0,0.6,10.0,6.0,19.0,6.0,1020.0,5.0,18.0,0.0,3.0,1.0,12.0,2014/04/24,2014,4,24,3,1609,8376,9985,11.949704289002232
2014-04-25,20.0,10.0,6.111111111111111,8.0,15.0,0.96,9.0,45.0,20.0,14.0,1017.0,5.0,18.0,0.0,4.0,1.0,15.0,2014/04/25,2014,4,25,4,1548,6110,7658,15.198494197835284
2014-04-26,22.0,10.0,4.722222222222222,8.0,2.0,0.87,9.875,22.0,24.0,16.0,1014.0,5.0,18.0,0.0,5.0,1.0,16.0,2014/04/26,2014,4,26,5,4961,6666,11627,16.621032931764283
2014-04-27,20.0,8.0,4.444444444444445,5.0,0.0,0.73,10.0,10.0,20.0,8.0,1020.0,5.0,18.0,0.0,6.0,0.0,14.0,2014/04/27,2014,4,27,6,4496,6665,11161,14.433471755858385
2014-04-28,18.0,9.0,3.611111111111111,8.0,4.0,0.71,9.125,61.0,18.0,11.0,1020.0,5.0,18.0,0.0,0.0,0.0,13.5,2014/04/28,2014,4,28,0,1253,5234,6487,14.120655764304075
2014-04-29,12.0,10.0,6.944444444444445,7.0,15.0,0.97,6.5,98.0,12.0,12.0,1020.0,5.0,18.0,0.0,1.0,1.0,11.0,2014/04/29,2014,4,29,1,208,2940,3148,10.400259325646239
2014-04-30,20.0,15.0,6.666666666666666,15.0,58.0,0.99,6.25,100.0,20.0,19.0,1021.0,5.0,19.0,0.0,2.0,1.0,17.5,2014/04/30,2014,4,30,2,57,1759,1816,17.993480723210162
2014-05-01,25.0,20.0,3.611111111111111,20.0,6.0,0.94,9.25,50.0,26.0,20.0,1010.0,5.0,19.0,0.0,3.0,1.0,22.5,2014/05/01,2014,5,1,3,1272,8419,9691,24.09651764557557
2014-05-02,20.0,12.0,4.722222222222222,11.0,0.0,0.73,10.0,22.0,20.0,10.0,1012.0,5.0,19.0,0.0,4.0,1.0,16.0,2014/05/02,2014,5,2,4,1881,8568,10449,16.621032931764283
2014-05-03,22.0,14.0,4.166666666666667,15.0,1.0,0.69,9.875,30.0,25.0,14.0,1011.0,5.0,19.0,0.0,5.0,1.0,18.0,2014/05/03,2014,5,3,5,4210,7092,11302,18.988190083403055
2014-05-04,22.0,13.0,6.666666666666666,12.0,0.0,0.77,10.0,22.0,25.0,13.0,1015.0,5.0,19.0,0.0,6.0,0.0,17.5,2014/05/04,2014,5,4,6,3810,6832,10642,17.993480723210162
2014-05-05,20.0,7.0,4.722222222222222,4.0,1.0,0.71,9.375,27.0,20.0,9.0,1018.0,5.0,19.0,0.0,0.0,0.0,13.5,2014/05/05,2014,5,5,0,1398,6771,8169,13.796572405224557
2014-05-06,25.0,12.0,2.7777777777777777,12.0,1.0,0.88,8.0,29.0,26.0,14.0,1019.0,5.0,19.0,0.0,1.0,1.0,18.5,2014/05/06,2014,5,6,1,1745,8785,10530,19.866496197964654
2014-05-07,21.0,11.0,3.888888888888889,10.0,1.0,0.7,10.0,54.0,21.0,14.0,1024.0,5.0,19.0,0.0,2.0,1.0,16.0,2014/05/07,2014,5,7,2,931,7718,8649,16.81810657006033
2014-05-08,32.0,18.0,1.6666666666666665,18.0,2.0,0.97,7.5,58.0,37.0,23.0,1021.0,5.0,19.0,0.0,3.0,1.0,25.0,2014/05/08,2014,5,8,3,1560,8963,10523,27.075871932407217
2014-05-09,30.0,20.0,2.7777777777777777,20.0,7.0,0.95,5.875,51.0,36.0,25.0,1020.0,5.0,19.0,0.0,4.0,1.0,25.0,2014/05/09,2014,5,9,4,2008,8531,10539,26.941172491116795
2014-05-10,26.0,20.0,5.0,20.0,13.0,0.96,9.25,63.0,28.0,21.0,1016.0,5.0,19.0,0.0,5.0,1.0,23.0,2014/05/10,2014,5,10,5,2590,5739,8329,24.503017272581864
2014-05-11,31.0,14.0,3.0555555555555554,14.0,1.0,0.97,7.5,30.0,34.0,20.0,1020.0,4.0,19.0,0.0,6.0,0.0,22.5,2014/05/11,2014,5,11,6,4123,6969,11092,24.1758322096155
2014-05-12,32.0,15.0,3.611111111111111,15.0,4.0,0.95,8.875,19.0,40.0,26.0,1022.0,4.0,19.0,0.0,0.0,0.0,23.5,2014/05/12,2014,5,12,0,1737,7779,9516,25.20494674349463
2014-05-13,32.0,18.0,3.0555555555555554,18.0,6.0,0.95,7.625,28.0,39.0,27.0,1021.0,4.0,19.0,0.0,1.0,1.0,25.0,2014/05/13,2014,5,13,1,1661,8385,10046,26.914798548449042
2014-05-14,24.0,15.0,2.7777777777777777,14.0,3.0,0.99,7.375,78.0,26.0,22.0,1023.0,4.0,19.0,0.0,2.0,1.0,19.5,2014/05/14,2014,5,14,2,1533,8282,9815,20.954907935372674
2014-05-15,27.0,18.0,6.666666666666666,18.0,2.0,0.98,9.125,49.0,29.0,22.0,1020.0,4.0,19.0,0.0,3.0,1.0,22.5,2014/05/15,2014,5,15,3,1518,7969,9487,23.786563818552523
2014-05-16,24.0,17.0,6.666666666666666,17.0,38.0,0.99,7.125,61.0,25.0,19.0,1013.0,4.0,19.0,0.0,4.0,1.0,20.5,2014/05/16,2014,5,16,4,1548,6569,8117,21.46933058041558
